thread_id,thread_depth,num_nodes,num_edges,avg_branching_factor,max_branching_factor,source_reply_count,leaf_ratio,avg_depth,source_pagerank,avg_pagerank,source_centrality,avg_centrality,user_rumor_ratio,unique_users
544300178443100160,3,25,19,0.76,11,11,0.76,1.04,0.03286674,0.04,0.45833333,0.06333333,0.604466,17
544300256981430272,4,21,14,0.666667,5,5,0.666667,1.238095,0.03449921,0.04761905,0.25,0.06666667,0.039116,9
544300361360498688,1,5,3,0.6,3,3,0.8,0.6,0.17094005,0.2,0.75,0.3,0.703333,5
544300369765859328,3,22,18,0.818182,14,14,0.818182,1.045455,0.03814167,0.04545455,0.66666667,0.07792208,0.081405,17
544300674448887809,4,51,27,0.529412,3,0,0.666667,0.960784,0.01446423,0.01960784,0.0,0.02117647,0.752353,7
544300945820352512,3,18,17,0.944444,15,15,0.833333,1.111111,0.04681297,0.05555556,0.88235294,0.11111111,0.955397,17
544301012492632064,1,7,6,0.857143,6,6,0.857143,0.857143,0.12738858,0.14285714,1.0,0.28571429,0.035714,7
544301025079730176,1,20,19,0.95,19,19,0.95,0.95,0.04796147,0.05,1.0,0.1,0.131364,20
544301149348982784,7,47,37,0.787234,19,19,0.723404,2.021277,0.01600898,0.0212766,0.41304348,0.03422757,0.0,29
544301235596054528,1,5,4,0.8,4,4,0.8,0.8,0.17094005,0.2,1.0,0.4,0.835714,5
544301296099270656,1,22,19,0.863636,19,19,0.954545,0.863636,0.04376358,0.04545455,0.9047619,0.08225108,0.85349,21
544301313459101696,2,9,6,0.666667,6,6,0.888889,1.111111,0.10152277,0.11111111,0.75,0.16666667,0.074074,8
544301338935312384,2,23,21,0.913043,15,15,0.73913,1.130435,0.03534481,0.04347826,0.68181818,0.08300395,0.130156,22
544301449845305344,3,35,17,0.485714,3,0,0.685714,1.057143,0.02119281,0.02857143,0.0,0.02857143,0.032008,14
544301453717041152,2,24,3,0.125,1,0,0.875,0.875,0.03766473,0.04166667,0.0,0.01086957,0.859707,21
544301455952588801,1,22,2,0.090909,1,0,0.909091,0.136364,0.04219408,0.04545455,0.0,0.00865801,0.977273,19
544301589931241472,1,5,4,0.8,4,4,0.8,0.8,0.17094005,0.2,1.0,0.4,0.216981,5
544301609472122881,0,14,0,0.0,0,0,1.0,0.0,0.07142857,0.07142857,0.0,0.0,0.0,14
544301624814870530,2,18,4,0.222222,2,0,0.833333,0.277778,0.04782121,0.05555556,0.0,0.02614379,0.737535,16
544301786849640448,1,20,18,0.9,18,18,0.95,0.9,0.04796147,0.05,0.94736842,0.09473684,1.0,20
544301900682629121,3,21,2,0.095238,1,0,0.904762,0.380952,0.04405285,0.04761905,0.0,0.00952381,0.713357,18
544301925735202816,3,19,18,0.947368,11,11,0.631579,1.421053,0.03847471,0.05263158,0.61111111,0.10526316,0.026316,12
544301961638457344,1,20,0,0.0,0,0,1.0,0.95,0.05,0.05,0.0,0.0,0.032692,20
544302448522035202,3,21,4,0.190476,2,0,0.857143,0.428571,0.03904876,0.04761905,0.0,0.01904762,0.856421,18
544302821450207233,1,19,2,0.105263,1,0,0.894737,0.105263,0.04830915,0.05263158,0.0,0.01169591,0.801934,17
544302827330224128,2,16,15,0.9375,14,14,0.875,1.0,0.05633301,0.0625,0.93333333,0.125,0.87516,15
544302851158470657,0,4,0,0.0,0,0,1.0,0.0,0.25,0.25,0.0,0.0,0.85,4
544302938374426624,2,5,4,0.8,3,3,0.6,1.0,0.14407486,0.2,0.75,0.4,1.0,5
544303499756855297,0,18,0,0.0,0,0,1.0,0.0,0.05555556,0.05555556,0.0,0.0,0.084402,18
544304200423723008,1,3,2,0.666667,2,2,0.666667,0.666667,0.25974051,0.33333333,1.0,0.66666667,0.692308,3
544304298243653632,3,18,15,0.833333,13,13,0.833333,1.0,0.04678295,0.05555556,0.76470588,0.09803922,0.79892,14
544304742743044096,7,55,37,0.672727,7,7,0.654545,2.327273,0.01309058,0.01818182,0.12962963,0.02491582,0.774488,21
544305018439204864,11,107,76,0.71028,17,17,0.542056,2.588785,0.00559141,0.00934579,0.16037736,0.01340152,0.05603,25
544305463048015872,3,18,15,0.833333,11,11,0.777778,1.055556,0.04575646,0.05555556,0.64705882,0.09803922,0.936816,13
544305540286148609,1,16,1,0.0625,1,0,0.9375,0.0625,0.05934721,0.0625,0.0,0.00833333,0.645486,14
544305672372772865,0,7,0,0.0,0,0,1.0,0.0,0.14285714,0.14285714,0.0,0.0,0.057143,7
544305673287524353,2,26,5,0.192308,2,0,0.846154,0.230769,0.03360075,0.03846154,0.0,0.01538462,0.793956,18
544305745416581120,1,4,3,0.75,3,3,0.75,0.75,0.20618575,0.25,1.0,0.5,0.71131,4
544305859904286720,4,24,17,0.708333,12,12,0.791667,1.166667,0.0347012,0.04166667,0.52173913,0.0615942,0.071181,16
544305913260433408,2,12,8,0.666667,7,7,0.833333,0.75,0.07244697,0.08333333,0.63636364,0.12121212,0.892289,9
544305999994421249,3,20,4,0.2,1,0,0.8,0.35,0.03927881,0.05,0.0,0.02105263,0.03125,13
544306118273794048,2,8,7,0.875,6,6,0.75,1.0,0.10182859,0.125,0.85714286,0.25,0.025,6
544306402731507712,1,4,3,0.75,3,3,0.75,0.75,0.20618575,0.25,1.0,0.5,0.793561,4
544306591235710976,1,19,18,0.947368,18,18,0.947368,0.947368,0.05037763,0.05263158,1.0,0.10526316,0.078947,19
544306616137293824,3,39,21,0.538462,10,10,0.846154,0.948718,0.02252441,0.02564103,0.26315789,0.02834008,0.047009,32
544306719686656000,2,17,14,0.823529,10,10,0.764706,0.941176,0.04884656,0.05882353,0.625,0.10294118,0.941176,12
544306732475105283,1,13,1,0.076923,1,0,0.923077,0.076923,0.07220216,0.07692308,0.0,0.01282051,0.075524,13
544307028815253504,5,48,28,0.583333,10,10,0.666667,1.0625,0.01462345,0.02083333,0.21276596,0.0248227,0.940224,18
544307040932601857,2,19,5,0.263158,1,0,0.736842,0.315789,0.04171437,0.05263158,0.0,0.02923977,0.941621,14
544307161589772290,5,27,7,0.259259,2,0,0.777778,0.851852,0.02922851,0.03703704,0.0,0.01994302,0.898386,17
544307417677189121,1,4,1,0.25,1,0,0.75,0.25,0.20618553,0.25,0.0,0.16666667,1.0,4
544307547390607361,0,17,0,0.0,0,0,1.0,0.0,0.05882353,0.05882353,0.0,0.0,0.805392,16
544307589245587457,1,21,4,0.190476,1,0,0.809524,0.190476,0.04098359,0.04761905,0.0,0.01904762,0.047619,19
544307776135364608,7,29,26,0.896552,14,14,0.655172,1.965517,0.02108319,0.03448276,0.5,0.06403941,0.949847,19
544307871853592576,3,35,28,0.8,11,11,0.771429,1.285714,0.02335541,0.02857143,0.32352941,0.04705882,0.068138,30
544308031446872065,0,17,0,0.0,0,0,1.0,0.0,0.05882353,0.05882353,0.0,0.0,0.178815,16
544308156625481728,1,11,10,0.909091,10,10,0.909091,0.909091,0.08438842,0.09090909,1.0,0.18181818,0.121901,11
544308188909027328,3,21,16,0.761905,14,14,0.857143,1.047619,0.04236995,0.04761905,0.7,0.07619048,0.05754,20
544308490840195072,1,14,13,0.928571,13,13,0.928571,0.928571,0.06734012,0.07142857,1.0,0.14285714,0.22619,13
544308531684335617,1,20,0,0.0,0,0,1.0,0.05,0.05,0.05,0.0,0.0,0.720893,18
544308749725626368,5,43,31,0.72093,15,15,0.627907,1.418605,0.01573998,0.02325581,0.35714286,0.03433001,0.026901,19
544308793623207936,4,49,18,0.367347,5,0,0.734694,1.061224,0.01562012,0.02040816,0.0,0.01530612,0.01731,25
544308888628387840,1,22,19,0.863636,19,19,0.954545,0.863636,0.04376358,0.04545455,0.9047619,0.08225108,0.0,19
544309006500888576,1,8,6,0.75,6,6,0.875,0.75,0.11299419,0.125,0.85714286,0.21428571,0.764946,8
544309060883845120,2,19,17,0.894737,16,16,0.894737,0.947368,0.04820405,0.05263158,0.88888889,0.0994152,0.817943,16
544309096351268864,1,20,19,0.95,19,19,0.95,0.95,0.04796147,0.05,1.0,0.1,0.101068,19
544309113694740480,4,22,20,0.909091,15,15,0.818182,1.454545,0.03720664,0.04545455,0.71428571,0.08658009,0.14955,19
544309177859203073,0,7,0,0.0,0,0,1.0,0.0,0.14285714,0.14285714,0.0,0.0,0.881226,7
544309275141885952,3,33,11,0.333333,3,0,0.727273,1.0,0.02328289,0.03030303,0.0,0.02083333,0.914656,16
544309283048144897,1,10,0,0.0,0,0,1.0,0.1,0.1,0.1,0.0,0.0,0.300157,10
544309497041133568,3,14,9,0.642857,8,8,0.857143,0.928571,0.06369429,0.07142857,0.61538462,0.0989011,0.22483,12
544309893969092608,1,10,9,0.9,9,9,0.9,0.9,0.09216586,0.1,1.0,0.2,0.247857,10
544309943533600769,0,7,0,0.0,0,0,1.0,0.0,0.14285714,0.14285714,0.0,0.0,0.166891,7
544309956250320897,0,6,0,0.0,0,0,1.0,0.0,0.16666667,0.16666667,0.0,0.0,0.270635,5
544310166242734080,3,34,32,0.941176,15,15,0.882353,1.529412,0.02663502,0.02941176,0.45454545,0.057041,0.163436,33
544310222547087361,1,20,1,0.05,1,0,0.95,0.05,0.04796164,0.05,0.0,0.00526316,0.115409,19
544310691600302080,2,22,21,0.954545,18,18,0.818182,1.090909,0.03918422,0.04545455,0.85714286,0.09090909,0.146313,22
544310849784274945,0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1
544310853613281281,0,20,0,0.0,0,0,1.0,0.0,0.05,0.05,0.0,0.0,0.806686,19
544311814649942016,2,12,10,0.833333,9,9,0.833333,0.916667,0.0725675,0.08333333,0.81818182,0.15151515,0.137363,10
544311959483473920,1,7,6,0.857143,6,6,0.857143,0.857143,0.12738858,0.14285714,1.0,0.28571429,0.165476,7
544312065637097472,2,17,15,0.882353,11,11,0.764706,1.058824,0.04870609,0.05882353,0.6875,0.11029412,0.036082,12
544312118497914880,5,25,19,0.76,9,9,0.64,1.68,0.02754336,0.04,0.375,0.06333333,0.0,11
544312732443348995,0,12,0,0.0,0,0,1.0,0.0,0.08333333,0.08333333,0.0,0.0,0.164657,12
544312876245057536,1,9,0,0.0,0,0,1.0,0.777778,0.11111111,0.11111111,0.0,0.0,0.861111,8
544313008642461697,1,20,3,0.15,2,0,0.9,0.2,0.04608293,0.05,0.0,0.01578947,0.075,15
544313043463987201,1,18,1,0.055556,1,0,0.944444,0.055556,0.05305041,0.05555556,0.0,0.00653595,0.777174,16
544313132865159169,3,22,9,0.409091,3,0,0.727273,0.636364,0.03537548,0.04545455,0.0,0.03896104,0.068871,17
544313370892324864,2,18,15,0.833333,13,13,0.833333,0.888889,0.04853057,0.05555556,0.76470588,0.09803922,0.835859,15
544313592477384704,4,22,19,0.863636,16,16,0.818182,1.136364,0.03626446,0.04545455,0.76190476,0.08225108,0.150039,18
544314020539289600,3,20,15,0.75,12,12,0.8,1.1,0.04262545,0.05,0.63157895,0.07894737,0.078333,17
544314234541469696,2,21,20,0.952381,16,16,0.761905,1.142857,0.03932275,0.04761905,0.8,0.0952381,0.904762,21
544314301067304960,2,21,16,0.761905,14,14,0.857143,0.809524,0.04236995,0.04761905,0.7,0.07619048,0.246787,15
544314464569675776,2,23,18,0.782609,14,14,0.782609,0.869565,0.03568355,0.04347826,0.63636364,0.07114625,0.27808,17
544314810884562946,0,5,0,0.0,0,0,1.0,0.0,0.2,0.2,0.0,0.0,0.022222,5
544315187608973312,3,19,15,0.789474,12,12,0.789474,1.0,0.04292943,0.05263158,0.66666667,0.0877193,0.823767,15
544315472075042818,2,27,8,0.296296,1,0,0.703704,0.444444,0.02780294,0.03703704,0.0,0.02279202,0.816306,16
544315864397258752,6,38,15,0.394737,5,0,0.789474,1.842105,0.02028348,0.02631579,0.0,0.02133713,0.94152,13
544316046379716608,3,25,16,0.64,11,11,0.8,1.04,0.03329097,0.04,0.45833333,0.05333333,0.10894,16
544316384273248256,1,3,2,0.666667,2,2,0.666667,0.666667,0.25974051,0.33333333,1.0,0.66666667,0.833333,3
544316500002484226,0,2,0,0.0,0,0,1.0,0.0,0.5,0.5,0.0,0.0,0.75,2
544316576645017600,3,18,17,0.944444,14,14,0.833333,1.166667,0.04765355,0.05555556,0.82352941,0.11111111,0.698373,14
544316684736028673,0,20,0,0.0,0,0,1.0,0.0,0.05,0.05,0.0,0.0,0.0,20
544316814856306688,2,17,15,0.882353,15,15,0.941176,1.0,0.05602243,0.05882353,0.9375,0.11029412,0.821626,17
544316904861478912,1,8,7,0.875,7,7,0.875,0.875,0.11299419,0.125,1.0,0.25,0.923611,8
544316978278592512,1,9,8,0.888889,8,8,0.888889,0.888889,0.10152277,0.11111111,1.0,0.22222222,0.037037,9
544317139323473920,2,18,14,0.777778,11,11,0.777778,0.944444,0.04630262,0.05555556,0.64705882,0.09150327,0.109259,12
544317165965303808,3,20,14,0.7,12,12,0.85,1.2,0.04422776,0.05,0.63157895,0.07368421,0.91375,16
544317301064208384,9,117,80,0.683761,11,11,0.623932,2.162393,0.00581481,0.00854701,0.09482759,0.01178898,0.0,14
544317438079139841,2,14,2,0.142857,1,0,0.857143,0.214286,0.06089209,0.07142857,0.0,0.02197802,0.712698,12
544317474498703360,3,28,17,0.607143,8,8,0.642857,1.142857,0.02522241,0.03571429,0.2962963,0.04497354,0.05625,12
544317494379294721,5,163,88,0.539877,8,0,0.693252,1.165644,0.00452007,0.00613497,0.0,0.00666515,0.083309,65
544317609718865920,2,25,21,0.84,19,19,0.88,0.92,0.03536997,0.04,0.79166667,0.07,0.820901,21
544317709396496384,2,21,16,0.761905,16,16,0.952381,0.857143,0.0457666,0.04761905,0.8,0.07619048,0.870462,18
544318036715782144,3,13,4,0.307692,2,0,0.769231,1.230769,0.06284857,0.07692308,0.0,0.05128205,0.836752,9
544318880001560576,1,18,17,0.944444,17,17,0.944444,0.944444,0.05305013,0.05555556,1.0,0.11111111,0.794516,18
544319274072817664,1,14,13,0.928571,13,13,0.928571,0.928571,0.06734012,0.07142857,1.0,0.14285714,0.899206,13
544319395619958784,1,5,4,0.8,4,4,0.8,0.8,0.17094005,0.2,1.0,0.4,0.161364,5
544319450569134081,1,15,2,0.133333,1,0,0.866667,0.133333,0.05988025,0.06666667,0.0,0.01904762,0.018333,12
544319667364708352,2,20,2,0.1,1,0,0.9,0.8,0.04459811,0.05,0.0,0.01052632,0.094778,13
544319832486064128,2,28,17,0.607143,15,15,0.892857,0.785714,0.03197691,0.03571429,0.55555556,0.04497354,0.940476,19
544319905076903936,5,21,11,0.52381,2,0,0.571429,1.571429,0.0317604,0.04761905,0.0,0.05238095,0.039683,8
544320179560525824,2,21,16,0.761905,14,14,0.857143,0.809524,0.04236995,0.04761905,0.7,0.07619048,0.767225,20
544320939245043712,2,21,17,0.809524,15,15,0.857143,0.857143,0.04237612,0.04761905,0.75,0.08095238,0.891156,16
544320992361721856,1,6,5,0.833333,5,5,0.833333,0.833333,0.14598557,0.16666667,1.0,0.33333333,1.0,6
544321103875694593,6,45,17,0.377778,4,0,0.733333,1.0,0.0171809,0.02222222,0.0,0.01717172,0.932593,28
544321311250468865,3,16,6,0.375,2,0,0.75,0.8125,0.04797297,0.0625,0.0,0.05,0.154018,9
544321631976296449,0,16,0,0.0,0,0,1.0,0.0,0.0625,0.0625,0.0,0.0,0.073864,15
544321934410788865,0,15,0,0.0,0,0,1.0,0.0,0.06666667,0.06666667,0.0,0.0,0.85,13
544323086841954304,2,8,7,0.875,5,5,0.75,1.125,0.10157943,0.125,0.71428571,0.25,0.041667,7
544323127522906112,2,26,13,0.5,12,12,0.923077,0.576923,0.03602277,0.03846154,0.48,0.04,0.028846,21
544323358327070720,4,20,15,0.75,11,11,0.75,1.2,0.03964268,0.05,0.57894737,0.07894737,0.041827,16
544323450270392322,1,21,1,0.047619,1,0,0.952381,0.047619,0.0457666,0.04761905,0.0,0.0047619,0.0,15
544323933634564098,2,22,7,0.318182,3,0,0.818182,0.363636,0.03828121,0.04545455,0.0,0.03030303,0.799417,17
544324444773433348,1,22,1,0.045455,1,0,0.954545,0.045455,0.04376368,0.04545455,0.0,0.004329,0.924242,22
544324741239037952,4,55,24,0.436364,3,0,0.636364,0.8,0.01247223,0.01818182,0.0,0.01616162,0.029545,21
544325779199258626,0,2,0,0.0,0,0,1.0,0.0,0.5,0.5,0.0,0.0,0.645833,2
544325896661114881,0,6,0,0.0,0,0,1.0,0.0,0.16666667,0.16666667,0.0,0.0,0.319706,6
544325938826076161,0,12,0,0.0,0,0,1.0,0.0,0.08333333,0.08333333,0.0,0.0,0.0,12
544326461952241664,0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.666667,1
544326597055369216,6,30,28,0.933333,17,17,0.733333,1.733333,0.02498445,0.03333333,0.5862069,0.06436782,0.759274,23
544326741674967042,6,39,18,0.461538,2,0,0.615385,1.384615,0.01567591,0.02564103,0.0,0.0242915,0.952788,17
544326782334558208,2,20,19,0.95,18,18,0.9,1.0,0.04599789,0.05,0.94736842,0.1,0.203197,20
544327278469988352,2,17,1,0.058824,1,0,0.941176,1.0,0.05602243,0.05882353,0.0,0.00735294,0.151515,17
544327577406410752,1,20,0,0.0,0,0,1.0,0.95,0.05,0.05,0.0,0.0,0.0,19
544328059482939392,1,10,9,0.9,9,9,0.9,0.9,0.09216586,0.1,1.0,0.2,0.067647,10
544328324601114625,0,8,0,0.0,0,0,1.0,0.0,0.125,0.125,0.0,0.0,0.779167,8
544328351939186689,2,49,15,0.306122,2,0,0.755102,0.367347,0.01648939,0.02040816,0.0,0.0127551,0.011338,24
544328673097039873,1,20,1,0.05,1,0,0.95,0.05,0.04796164,0.05,0.0,0.00526316,0.137619,19
544328894812549121,4,37,15,0.405405,2,0,0.675676,0.72973,0.01955355,0.02702703,0.0,0.02252252,0.683682,18
544329092100005888,2,20,7,0.35,6,6,0.9,0.4,0.04582863,0.05,0.31578947,0.03684211,0.103333,6
544329204314406912,3,19,14,0.736842,11,11,0.789474,1.210526,0.0430219,0.05263158,0.61111111,0.08187135,0.729057,15
544329251487756288,2,26,18,0.692308,14,14,0.846154,0.769231,0.03395392,0.03846154,0.56,0.05538462,0.099899,14
544329393737170944,1,3,0,0.0,0,0,1.0,0.666667,0.33333333,0.33333333,0.0,0.0,0.548526,3
544329431998038016,2,24,22,0.916667,19,19,0.833333,1.041667,0.03634499,0.04166667,0.82608696,0.07971014,0.061839,21
544329896529760256,13,52,39,0.75,5,5,0.557692,3.519231,0.01157641,0.01923077,0.09803922,0.02941176,0.053746,11
544329935943237632,5,103,50,0.485437,14,14,0.737864,1.019417,0.00758209,0.00970874,0.1372549,0.00951837,0.938005,30
544330052796559360,3,29,21,0.724138,15,15,0.827586,1.137931,0.02931709,0.03448276,0.53571429,0.05172414,0.04143,21
544330174351679489,2,26,6,0.230769,2,0,0.846154,0.307692,0.03360075,0.03846154,0.0,0.01846154,0.084249,19
544330542871633920,3,13,11,0.846154,9,9,0.846154,1.230769,0.06765775,0.07692308,0.75,0.14102564,0.055769,12
544330861680664576,3,24,16,0.666667,13,13,0.833333,1.083333,0.03555874,0.04166667,0.56521739,0.05797101,0.069444,18
544331022104395777,3,17,3,0.176471,1,0,0.823529,0.352941,0.04627675,0.05882353,0.0,0.02205882,0.124042,13
544331094523662337,0,10,0,0.0,0,0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,8
544331918506872832,0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
544332254068350978,0,14,0,0.0,0,0,1.0,0.0,0.07142857,0.07142857,0.0,0.0,0.871032,13
544332510440595456,1,7,6,0.857143,6,6,0.857143,0.857143,0.12738858,0.14285714,1.0,0.28571429,0.565476,7
544332519861022720,2,17,15,0.882353,14,14,0.882353,0.941176,0.0533288,0.05882353,0.875,0.11029412,0.092437,16
544332610097676288,2,13,11,0.846154,10,10,0.846154,0.923077,0.0676945,0.07692308,0.83333333,0.14102564,0.166667,13
544332613532811264,1,8,7,0.875,7,7,0.875,0.875,0.11299419,0.125,1.0,0.25,0.768914,8
544332847050670080,10,342,215,0.628655,15,15,0.616959,1.909357,0.001963,0.00292398,0.04398827,0.00368713,0.033552,55
544333020023754752,3,18,5,0.277778,2,0,0.777778,1.222222,0.04520287,0.05555556,0.0,0.03267974,0.648347,15
544333172180537344,2,16,1,0.0625,1,0,0.9375,1.0,0.05934721,0.0625,0.0,0.00833333,0.830203,16
544333236243947520,2,22,21,0.954545,18,18,0.863636,1.090909,0.04060043,0.04545455,0.85714286,0.09090909,0.041708,21
544333302178799617,0,10,0,0.0,0,0,1.0,0.0,0.1,0.1,0.0,0.0,0.087037,9
544333764814323713,3,24,8,0.333333,2,0,0.75,0.541667,0.03257487,0.04166667,0.0,0.02898551,0.866204,16
544334394912014336,5,39,21,0.538462,3,0,0.615385,1.948718,0.0181595,0.02564103,0.0,0.02834008,0.031136,17
544334431830286336,1,12,1,0.083333,1,0,0.916667,0.583333,0.077821,0.08333333,0.0,0.01515152,0.163889,8
544334477011349505,6,32,11,0.34375,2,0,0.6875,0.875,0.02160228,0.03125,0.0,0.02217742,0.853675,22
544334554631536640,8,35,30,0.857143,13,13,0.571429,2.428571,0.01667693,0.02857143,0.38235294,0.05042017,0.811662,18
544334612718055424,2,17,16,0.941176,13,13,0.764706,1.117647,0.04862226,0.05882353,0.8125,0.11764706,0.250153,17
544334623023452160,6,38,26,0.684211,10,10,0.631579,1.789474,0.01685823,0.02631579,0.27027027,0.03698435,0.064912,15
544334939374641152,4,15,3,0.2,1,0,0.8,1.266667,0.05099656,0.06666667,0.0,0.02857143,0.762906,12
544335202923737089,9,24,9,0.375,1,0,0.625,1.958333,0.02640643,0.04166667,0.0,0.0326087,0.030382,10
544336408144781313,0,7,0,0.0,0,0,1.0,0.0,0.14285714,0.14285714,0.0,0.0,0.0,7
544336432609775618,0,6,0,0.0,0,0,1.0,0.0,0.16666667,0.16666667,0.0,0.0,0.183333,6
544336537870434304,3,19,16,0.842105,13,13,0.789474,1.052632,0.04295377,0.05263158,0.72222222,0.09356725,0.853509,13
544336572141694976,1,13,12,0.923077,12,12,0.923077,0.923077,0.07220225,0.07692308,1.0,0.15384615,0.274212,12
544336585052160001,2,23,7,0.304348,5,0,0.869565,0.347826,0.03891884,0.04347826,0.0,0.02766798,0.140665,21
544336736948473856,7,67,54,0.80597,13,13,0.552239,2.164179,0.00980692,0.01492537,0.1969697,0.02442334,0.032177,26
544337283801829376,2,9,7,0.777778,5,5,0.666667,0.888889,0.08551038,0.11111111,0.625,0.19444444,0.0,6
544337383215226880,3,26,13,0.5,6,6,0.692308,0.846154,0.03037638,0.03846154,0.24,0.04,0.049828,15
544337689676636161,6,16,6,0.375,2,0,0.6875,1.5,0.04341865,0.0625,0.0,0.05,0.112126,10
544337761600557056,6,65,45,0.692308,10,10,0.615385,1.4,0.01022618,0.01538462,0.15625,0.02163462,0.031154,16
544337816298070017,4,22,13,0.590909,2,0,0.5,1.363636,0.02574135,0.04545455,0.0,0.05627706,0.085227,8
544338575240609792,2,20,18,0.9,17,17,0.9,0.95,0.04599289,0.05,0.89473684,0.09473684,0.871859,19
544338622078410752,0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
544338622422335489,2,40,7,0.175,2,0,0.85,0.4,0.02182336,0.025,0.0,0.00897436,0.100901,22
544338676835041280,7,92,71,0.771739,12,12,0.532609,1.902174,0.00684743,0.01086957,0.13186813,0.0169613,0.012615,18
544338698750664704,3,16,11,0.6875,8,8,0.75,0.875,0.04660011,0.0625,0.53333333,0.09166667,0.361198,11
544338731210399744,2,19,4,0.210526,1,0,0.789474,1.105263,0.04464281,0.05263158,0.0,0.02339181,0.819716,19
544339368823894019,0,18,0,0.0,0,0,1.0,0.0,0.05555556,0.05555556,0.0,0.0,0.91358,14
544340091615715329,2,20,3,0.15,2,0,0.9,0.25,0.04459811,0.05,0.0,0.01578947,0.9375,18
544340578528272385,2,18,4,0.222222,1,0,0.777778,0.277778,0.04520287,0.05555556,0.0,0.02614379,0.046791,10
544340812448804864,11,71,52,0.732394,13,13,0.605634,3.014085,0.00917882,0.01408451,0.18571429,0.02092555,0.073247,22
544340943965409281,3,20,4,0.2,2,0,0.85,0.4,0.04296925,0.05,0.0,0.02105263,0.147619,16
544341124614459393,1,3,1,0.333333,1,0,0.666667,0.333333,0.25974019,0.33333333,0.0,0.33333333,0.494444,3
544341194822520832,4,39,24,0.615385,2,2,0.461538,1.205128,0.0152542,0.02564103,0.05263158,0.03238866,1.0,4
544341255174356992,1,7,3,0.428571,3,3,0.857143,0.428571,0.12738858,0.14285714,0.5,0.14285714,0.085714,4
544341369762742272,4,48,30,0.625,11,11,0.645833,1.0625,0.01428716,0.02083333,0.23404255,0.02659574,0.013889,17
544341406094213121,2,11,2,0.181818,1,0,0.818182,0.272727,0.07450167,0.09090909,0.0,0.03636364,0.803287,10
544342204576038912,8,34,32,0.941176,18,18,0.705882,2.911765,0.01996986,0.02941176,0.54545455,0.057041,0.881232,21
544342743003045888,2,8,6,0.75,5,5,0.75,0.875,0.10157943,0.125,0.71428571,0.21428571,0.409551,7
544343299138392065,1,18,1,0.055556,1,0,0.944444,0.111111,0.05305041,0.05555556,0.0,0.00653595,0.118783,17
544343367279456256,2,24,22,0.916667,17,17,0.791667,1.208333,0.03518651,0.04166667,0.73913043,0.07971014,0.87142,21
544343410849886209,1,23,6,0.26087,4,0,0.869565,0.26087,0.03913895,0.04347826,0.0,0.02371542,0.820732,21
544343625069379584,4,20,19,0.95,13,13,0.7,1.45,0.03741842,0.05,0.68421053,0.1,0.08331,17
544344684685189120,3,18,15,0.833333,9,9,0.611111,1.111111,0.03902637,0.05555556,0.52941176,0.09803922,0.181229,12
544345074960584704,1,2,1,0.5,1,1,0.5,0.5,0.35087736,0.5,1.0,1.0,0.0,2
544345465311879170,6,28,13,0.464286,4,0,0.678571,1.535714,0.02708974,0.03571429,0.0,0.03439153,0.166033,12
544345939054710785,1,20,5,0.25,5,0,0.95,0.25,0.04796164,0.05,0.0,0.02631579,0.170905,20
544346107900207105,3,23,8,0.347826,6,0,0.869565,0.652174,0.03774252,0.04347826,0.0,0.03162055,0.077366,15
544346261365600257,4,57,27,0.473684,3,0,0.649123,0.912281,0.01260868,0.01754386,0.0,0.01691729,0.056725,22
544346359948910592,5,28,21,0.75,15,15,0.821429,1.142857,0.02992388,0.03571429,0.55555556,0.05555556,1.0,22
544346361101963265,4,43,17,0.395349,6,0,0.767442,0.674419,0.01883289,0.02325581,0.0,0.01882614,0.0,27
544347292493705216,3,23,19,0.826087,14,14,0.73913,1.0,0.03310087,0.04347826,0.63636364,0.07509881,0.257466,17
544348392944463872,1,7,5,0.714286,5,5,0.857143,0.714286,0.12738858,0.14285714,0.83333333,0.23809524,0.142857,6
544348632980676608,7,43,34,0.790698,6,6,0.44186,2.348837,0.01368283,0.02325581,0.14285714,0.03765227,0.0,11
544348695076954114,0,10,0,0.0,0,0,1.0,0.0,0.1,0.1,0.0,0.0,0.28625,9
544349042952916993,4,55,28,0.509091,4,0,0.727273,1.218182,0.01432721,0.01818182,0.0,0.01885522,0.906566,16
544349773676179456,7,44,35,0.795455,19,19,0.681818,1.704545,0.01683066,0.02272727,0.44186047,0.03699789,0.027327,27
544350087020019712,2,15,13,0.866667,13,13,0.933333,1.0,0.06309152,0.06666667,0.92857143,0.12380952,0.158085,15
544350480780914688,4,22,19,0.863636,11,11,0.681818,1.409091,0.03377358,0.04545455,0.52380952,0.08225108,0.842208,16
544350565283532800,1,6,5,0.833333,5,5,0.833333,0.833333,0.14598557,0.16666667,1.0,0.33333333,0.836889,6
544350567183556608,1,3,2,0.666667,2,2,0.666667,0.666667,0.25974051,0.33333333,1.0,0.66666667,0.809524,3
